revolutionize	revolutionize.01	revolutionize	v	revolutionize-v	revolutionize.01	0:0	1:1
neutralize	neutralize.01	neutralize	v	neutralize-v	neutralize.01	0:0	1:1
finish	finish.01	finish	v	finish-v	finish.01	0:0	1:1	2:2	M:M
finish	finish.02	finish	v	finish-v	finish.02	1:1	M:M	M:M
finish	finish.03	finish	v	finish-v	finish.03	0:0	1:1	2:2
puzzle	puzzle.01	puzzle	v	puzzle-v	puzzle.01	0:0	1:1	2:2
consult	consult.01	consult	v	consult-v	consult.01	0:0	1:1	2:2
shimmer	shimmer.01	shimmer	v	shimmer-v	shimmer.01	1:1
shimmer	shimmer.02	shimmer	v	shimmer-v	shimmer.02	0:0	1:1
alienate	alienate.01	alienate	v	alienate-v	alienate.01	0:0	1:1	2:2
notice	notice.01	notice	v	notice-v	notice.01	0:0	1:1
rough	rough.01	rough	v	rough-v	rough.01	0:0	1:1
miniaturize	miniaturize.01	miniaturize	v	miniaturize-v	miniaturize.01	0:0	1:1
banish	banish.01	banish	v	banish-v	banish.01	0:0	1:1	2:2
vary	vary.01	vary	v	vary-v	vary.01	0:0	1:1	2:2	3:3	4:4	5:5
compact	compact.01	compact	v	compact-v	compact.01	0:0	1:1
overbid	overbid.01	overbid	v	overbid-v	overbid.01	0:0
overbid	overbid.02	overbid	v	overbid-v	overbid.02	0:0	1:1
pound	pound.02	pound	v	pound-v	pound.02	0:0	1:1	2:2
pound	pound.03	pound	v	pound-v	pound.03	0:0	1:1	2:2
pound	pound.01	pound	v	pound-v	pound.01	0:0	1:1
handle	handle.01	handle	v	handle-v	handle.01	0:0	1:1	2:2	3:3
key	key.01	key	v	key-v	key.01	0:0	1:1	2:2
elude	elude.01	elude	v	elude-v	elude.01	0:0	1:1
frighten	frighten.01	frighten	v	frighten-v	frighten.01	0:0	1:1	2:2	3:3
frighten	frighten.02	frighten	v	frighten-v	frighten.02	0:0	1:1	2:2
frighten	frighten.03	frighten	v	frighten-v	frighten.03	0:0	1:1	2:2
fly	fly.01	fly	v	fly-v	fly.01	0:0	1:1	2:2
embellish	embellish.01	embellish	v	embellish-v	embellish.01	0:0	1:1	2:2
renegotiate	renegotiate.01	renegotiate	v	renegotiate-v	renegotiate.01	0:0	1:1	2:2
train	train.01	train	v	train-v	train.01	0:0	1:1	2:2
train	train.02	train	v	train-v	train.02	0:0	1:1	2:2
crack	crack.01	crack	v	crack-v	crack.01	0:0	1:1
crack	crack.02	crack	v	crack-v	crack.02	0:0	1:1	2:2
crack	crack.03	crack	v	crack-v	crack.03	0:0	1:1	2:2
integrate	integrate.01	integrate	v	integrate-v	integrate.01	0:0	1:1	2:2
sizzle	sizzle.01	sizzle	v	sizzle-v	sizzle.01	0:0
miscalculate	miscalculate.01	miscalculate	v	miscalculate-v	miscalculate.01	0:0	1:1	2:2
acquaint	acquaint.01	acquaint	v	acquaint-v	acquaint.01	0:0	1:1	2:2
usher	usher.02	usher	v	usher-v	usher.02	0:0	1:1	2:2
usher	usher.01	usher	v	usher-v	usher.01	0:0	1:1
quantify	quantify.01	quantify	v	quantify-v	quantify.01	0:0	1:1
wheeze	wheeze.01	wheeze	v	wheeze-v	wheeze.01	0:0	1:1	2:2
wheeze	wheeze.02	wheeze	v	wheeze-v	wheeze.02	0:0
hole	hole.01	hole	v	hole-v	hole.01	0:0	1:1
stomp	stomp.01	stomp	v	stomp-v	stomp.01	0:0	1:1
refine	refine.01	refine	v	refine-v	refine.01	0:0	1:1	2:2
incorporate	incorporate.01	incorporate	v	incorporate-v	incorporate.01	0:0	1:1	m:m
incorporate	incorporate.02	incorporate	v	incorporate-v	incorporate.02	0:0	1:1	2:2
publicize	publicize.01	publicize	v	publicize-v	publicize.01	0:0	1:1	2:2
cut	cut.01	cut	v	cut-v	cut.01	0:0	1:1	2:2	3:3	4:4
cut	cut.02	cut	v	cut-v	cut.02	0:0	1:1	2:2	3:3	4:4
cut	cut.03	cut	v	cut-v	cut.03	0:0	1:1
cut	cut.04	cut	v	cut-v	cut.04	0:0	1:1	2:2	3:3	4:4
cut	cut.05	cut	v	cut-v	cut.05	0:0	1:1	2:2	3:3	4:4
cut	cut.06	cut	v	cut-v	cut.06	0:0	1:1	2:2
cut	cut.09	cut	v	cut-v	cut.09	1:1	2:2
cut	cut.07	cut	v	cut-v	cut.07	0:0	1:1	2:2
cut	cut.08	cut	v	cut-v	cut.08	0:0	1:1
preoccupy	preoccupy.01	preoccupy	v	preoccupy-v	preoccupy.01	0:0	1:1	2:2
number	number.01	number	v	number-v	number.01	1:1	2:2
emulate	emulate.01	emulate	v	emulate-v	emulate.01	0:0	1:1
kiss	kiss.01	kiss	v	kiss-v	kiss.01	0:0	1:1	2:2
meet	meet.01	meet	v	meet-v	meet.01	0:0	1:1
meet	meet.02	meet	v	meet-v	meet.02	0:0	1:1
meet	meet.03	meet	v	meet-v	meet.03	0:0	1:1
disincline	disincline.01	disincline	v	disincline-v	disincline.01	0:0	1:1
imprison	imprison.01	imprison	v	imprison-v	imprison.01	0:0	1:1	2:2	3:3
satisfy	satisfy.01	satisfy	v	satisfy-v	satisfy.01	0:0	1:1	2:2
satisfy	satisfy.02	satisfy	v	satisfy-v	satisfy.02	0:0	1:1	2:2
counteract	counteract.01	counteract	v	counteract-v	counteract.01	0:0	1:1	3:3
huckster	huckster.01	huckster	v	huckster-v	huckster.01	0:0	1:1
deafen	deafen.01	deafen	v	deafen-v	deafen.01	0:0	1:1
branch	branch.01	branch	v	branch-v	branch.01	0:0	1:1
branch	branch.02	branch	v	branch-v	branch.02	0:0	1:1
anoint	anoint.01	anoint	v	anoint-v	anoint.01	0:0	1:1
dizzy	dizzy.01	dizzy	v	dizzy-v	dizzy.01	0:0	1:1
filch	filch.01	filch	v	filch-v	filch.01	0:0	1:1	2:2
crowd	crowd.01	crowd	v	crowd-v	crowd.01	0:0	1:1	2:2
crowd	crowd.02	crowd	v	crowd-v	crowd.02	0:0	1:1
underpin	underpin.01	underpin	v	underpin-v	underpin.01	0:0	1:1
lurch	lurch.01	lurch	v	lurch-v	lurch.01	0:0	1:1
dissent	dissent.01	dissent	v	dissent-v	dissent.01	0:0	1:1
adjourn	adjourn.01	adjourn	v	adjourn-v	adjourn.01	0:0	1:1
legalize	legalize.01	legalize	v	legalize-v	legalize.01	0:0	1:1
calibrate	calibrate.01	calibrate	v	calibrate-v	calibrate.01	0:0	1:1
inspect	inspect.01	inspect	v	inspect-v	inspect.01	0:0	1:1	2:2
wrest	wrest.01	wrest	v	wrest-v	wrest.01	0:0	1:1	2:2
oust	oust.01	oust	v	oust-v	oust.01	0:0	1:1	2:2
pamper	pamper.01	pamper	v	pamper-v	pamper.01	0:0	1:1
guess	guess.01	guess	v	guess-v	guess.01	0:0	1:1
immerse	immerse.01	immerse	v	immerse-v	immerse.01	0:0	1:1	2:2
abide	abide.01	abide	v	abide-v	abide.01	0:0	1:1
normalize	normalize.01	normalize	v	normalize-v	normalize.01	0:0	1:1
bolster	bolster.01	bolster	v	bolster-v	bolster.01	0:0	1:1	2:2
rationalize	rationalize.01	rationalize	v	rationalize-v	rationalize.01	0:0	1:1	2:2
flounder	flounder.01	flounder	v	flounder-v	flounder.01	0:0
smooth	smooth.01	smooth	v	smooth-v	smooth.01	0:0	1:1	2:2
smooth	smooth.02	smooth	v	smooth-v	smooth.02	0:0	1:1	2:2
smooth	smooth.03	smooth	v	smooth-v	smooth.03	0:0	1:1
force	force.01	force	v	force-v	force.01	0:0	1:1	2:2
force	force.02	force	v	force-v	force.02	0:0	1:1	2:2
peek	peek.01	peek	v	peek-v	peek.01	0:0	1:1
trudge	trudge.01	trudge	v	trudge-v	trudge.01	0:0	1:1
intersperse	intersperse.01	intersperse	v	intersperse-v	intersperse.01	0:0	1:1	2:2
decline	decline.01	decline	v	decline-v	decline.01	1:1	2:2	3:3	4:4	M:M
decline	decline.02	decline	v	decline-v	decline.02	0:0	1:1
rock	rock.01	rock	v	rock-v	rock.01	0:0	1:1
control	control.01	control	v	control-v	control.01	0:0	1:1	2:2
bumble	bumble.01	bumble	v	bumble-v	bumble.01	0:0	1:1
flicker	flicker.01	flicker	v	flicker-v	flicker.01	1:1
preclude	preclude.01	preclude	v	preclude-v	preclude.01	0:0	1:1	2:2	3:3
raise	raise.01	raise	v	raise-v	raise.01	0:0	1:1	2:2	3:3	4:4	M:M
raise	raise.02	raise	v	raise-v	raise.02	0:0	1:1	2:2
level	level.01	level	v	level-v	level.01	0:0	1:1	2:2
level	level.03	level	v	level-v	level.03	0:0	1:1	2:2
level	level.02	level	v	level-v	level.02	0:0	1:1	2:2
rarefy	rarefy.01	rarefy	v	rarefy-v	rarefy.01	0:0	1:1
affiliate	affiliate.01	affiliate	v	affiliate-v	affiliate.01	0:0	1:1	2:2
wait	wait.01	wait	v	wait-v	wait.01	1:1	2:2	m:m
wait	wait.02	wait	v	wait-v	wait.02	0:0	1:1
wait	wait.03	wait	v	wait-v	wait.03	0:0	1:1
nullify	nullify.01	nullify	v	nullify-v	nullify.01	0:0	1:1
limp	limp.01	limp	v	limp-v	limp.01	0:0
precipitate	precipitate.01	precipitate	v	precipitate-v	precipitate.01	0:0	1:1
peel	peel.01	peel	v	peel-v	peel.01	0:0	1:1
peel	peel.02	peel	v	peel-v	peel.02	0:0	1:1
understate	understate.01	understate	v	understate-v	understate.01	0:0	1:1	2:2
slow	slow.01	slow	v	slow-v	slow.01	0:0	1:1
slow	slow.02	slow	v	slow-v	slow.02	1:1	3:3	4:4	M:M
slow	slow.03	slow	v	slow-v	slow.03	0:0	1:1
examine	examine.01	examine	v	examine-v	examine.01	0:0	1:1
marginalize	marginalize.01	marginalize	v	marginalize-v	marginalize.01	0:0	1:1
fog	fog.01	fog	v	fog-v	fog.01	0:0	1:1
drink	drink.01	drink	v	drink-v	drink.01	0:0	1:1	2:2
drink	drink.02	drink	v	drink-v	drink.02	0:0	1:1
bar	bar.01	bar	v	bar-v	bar.01	0:0	1:1	2:2	3:3
whoop	whoop.01	whoop	v	whoop-v	whoop.01	0:0	1:1	2:2
mobilize	mobilize.01	mobilize	v	mobilize-v	mobilize.01	0:0	1:1
burgeon	burgeon.01	burgeon	v	burgeon-v	burgeon.01	1:1
discern	discern.01	discern	v	discern-v	discern.01	0:0	1:1
provide	provide.01	provide	v	provide-v	provide.01	0:0	1:1	2:2
dull	dull.01	dull	v	dull-v	dull.01	0:0	1:1
style	style.01	style	v	style-v	style.01	0:0	1:1	2:2
occasion	occasion.01	occasion	v	occasion-v	occasion.01	0:0	1:1
nose-dive	nose-dive.01	nose-dive	v	nose-dive-v	nose-dive.01	1:1	2:2	3:3	4:4	M:M
devise	devise.01	devise	v	devise-v	devise.01	0:0	1:1	2:2
retrace	retrace.01	retrace	v	retrace-v	retrace.01	0:0	1:1
model	model.01	model	v	model-v	model.01	0:0	1:1	2:2
model	model.02	model	v	model-v	model.02	0:0	1:1
hand	hand.01	hand	v	hand-v	hand.01	0:0	1:1	2:2
hand	hand.02	hand	v	hand-v	hand.02	0:0	1:1	2:2
hand	hand.03	hand	v	hand-v	hand.03	0:0	1:1	2:2
tail	tail.01	tail	v	tail-v	tail.01	0:0	1:1
anchor	anchor.01	anchor	v	anchor-v	anchor.01	0:0	1:1
sandwich	sandwich.01	sandwich	v	sandwich-v	sandwich.01	0:0	1:1	2:2
approximate	approximate.01	approximate	v	approximate-v	approximate.01	0:0	1:1
combat	combat.01	combat	v	combat-v	combat.01	0:0	1:1	2:2
chop	chop.01	chop	v	chop-v	chop.01	0:0	1:1	2:2
chop	chop.02	chop	v	chop-v	chop.02	0:0	1:1	2:2
chop	chop.03	chop	v	chop-v	chop.03	0:0	1:1	2:2
praise	praise.01	praise	v	praise-v	praise.01	0:0	1:1	2:2
date	date.01	date	v	date-v	date.01	0:0	1:1	2:2
date	date.02	date	v	date-v	date.02	0:0	1:1
outlaw	outlaw.01	outlaw	v	outlaw-v	outlaw.01	0:0	1:1
arrange	arrange.01	arrange	v	arrange-v	arrange.01	0:0	1:1	2:2	3:3	4:4
ruin	ruin.01	ruin	v	ruin-v	ruin.01	0:0	1:1	2:2
demur	demur.01	demur	v	demur-v	demur.01	0:0	1:1
nickname	nickname.01	nickname	v	nickname-v	nickname.01	0:0	1:1	2:2
shirk	shirk.01	shirk	v	shirk-v	shirk.01	0:0	1:1
spend	spend.01	spend	v	spend-v	spend.01	0:0	1:1	2:2	3:3	4:4
spend	spend.02	spend	v	spend-v	spend.02	0:0	1:1	2:2
tumble	tumble.01	tumble	v	tumble-v	tumble.01	0:0	1:1	2:2	3:3	4:4	M:M
strip	strip.01	strip	v	strip-v	strip.01	0:0	1:1	2:2
strip	strip.02	strip	v	strip-v	strip.02	0:0	1:1
allocate	allocate.01	allocate	v	allocate-v	allocate.01	0:0	1:1	2:2
check	check.01	check	v	check-v	check.01	0:0	1:1	2:2
check	check.02	check	v	check-v	check.02	A:A	0:0	1:1
check	check.03	check	v	check-v	check.03	0:0	1:1
check	check.04	check	v	check-v	check.04	0:0	1:1
localize	localize.01	localize	v	localize-v	localize.01	0:0	1:1
fake	fake.01	fake	v	fake-v	fake.01	0:0	1:1
flame	flame.01	flame	v	flame-v	flame.01	1:1
theorize	theorize.01	theorize	v	theorize-v	theorize.01	0:0	1:1
amalgamate	amalgamate.01	amalgamate	v	amalgamate-v	amalgamate.01	0:0	1:1
acidify	acidify.01	acidify	v	acidify-v	acidify.01	0:0	1:1
march	march.01	march	v	march-v	march.01	A:A	0:0
march	march.02	march	v	march-v	march.02	1:1
accrue	accrue.01	accrue	v	accrue-v	accrue.01	0:0	1:1
drum	drum.01	drum	v	drum-v	drum.01	0:0	1:1
trade	trade.01	trade	v	trade-v	trade.01	0:0	1:1	2:2	3:3	4:4
disappoint	disappoint.01	disappoint	v	disappoint-v	disappoint.01	0:0	1:1	2:2
pay	pay.01	pay	v	pay-v	pay.01	0:0	1:1	2:2	3:3
pay	pay.04	pay	v	pay-v	pay.04	1:1
pay	pay.02	pay	v	pay-v	pay.02	0:0	1:1
pay	pay.05	pay	v	pay-v	pay.05	1:1
pay	pay.03	pay	v	pay-v	pay.03	0:0	1:1	2:2	3:3
pay	pay.06	pay	v	pay-v	pay.06	0:0	1:1
emphasize	emphasize.01	emphasize	v	emphasize-v	emphasize.01	0:0	1:1	2:2
expel	expel.01	expel	v	expel-v	expel.01	0:0	1:1	2:2
postpone	postpone.01	postpone	v	postpone-v	postpone.01	0:0	1:1	2:2	3:3	4:4
